Continent,Countries,Date,Cum_cases,Cases,Cum_deaths,Deaths,Total_vac,Single_Vac,Double_Vac,Booster_Vac,Population
Asia,Afghanistan,24/10/2021,3888.93,0.1,180.925,0.05,0,0,0,0,40099462
Asia,Afghanistan,25/10/2021,3891.324,2.394,181.05,0.125,0,0,0,0,40099462
Asia,Afghanistan,26/10/2021,3892.097,0.773,181.1,0.05,0,0,0,0,40099462
Asia,Afghanistan,27/10/2021,3893.419,1.322,181.199,0.1,0,0,0,0,40099462
Asia,Afghanistan,28/10/2021,3894.466,1.047,181.249,0.05,0,0,0,0,40099462
Asia,Afghanistan,29/10/2021,3895.214,0.748,181.274,0.025,0,0,0,0,40099462
Asia,Afghanistan,30/10/2021,3895.563,0.349,181.349,0.075,0,0,0,0,40099462
Asia,Afghanistan,31/10/2021,3896.561,0.998,181.549,0.2,0,0,0,0,40099462
Asia,Afghanistan,01/11/2021,3897.409,0.848,181.574,0.025,0,0,0,0,40099462
Asia,Afghanistan,02/11/2021,3897.982,0.574,181.574,0,0,0,0,0,40099462
Asia,Afghanistan,03/11/2021,3898.381,0.399,181.648,0.075,0,0,0,0,40099462
Asia,Afghanistan,04/11/2021,3899.379,0.998,181.648,0,0,0,0,0,40099462
Asia,Afghanistan,05/11/2021,3900.102,0.723,181.648,0,0,0,0,0,40099462
Asia,Afghanistan,06/11/2021,3900.227,0.125,181.648,0,0,0,0,0,40099462
Asia,Afghanistan,07/11/2021,3900.227,0,181.648,0,0,0,0,0,40099462
Asia,Afghanistan,08/11/2021,3900.227,0,181.748,0.1,0,0,0,0,40099462
Asia,Afghanistan,09/11/2021,3900.227,0,181.798,0.05,0,0,0,0,40099462
Asia,Afghanistan,10/11/2021,3900.651,0.424,181.823,0.025,0,0,0,0,40099462
Asia,Afghanistan,11/11/2021,3901.698,1.047,181.848,0.025,0,0,0,0,40099462
Asia,Afghanistan,12/11/2021,3902.471,0.773,181.848,0,0,0,0,0,40099462
Asia,Afghanistan,13/11/2021,3903.045,0.574,181.848,0,0,0,0,0,40099462
Asia,Afghanistan,14/11/2021,3904.092,1.047,181.873,0.025,10.02,8.8,7.95,0,40099462
Asia,Afghanistan,15/11/2021,3905.539,1.446,181.898,0.025,0,0,0,0,40099462
Asia,Afghanistan,16/11/2021,3906.511,0.973,181.923,0.025,0,0,0,0,40099462
Asia,Afghanistan,17/11/2021,3908.756,2.244,181.973,0.05,0,0,0,0,40099462
Asia,Afghanistan,18/11/2021,3908.756,0,181.973,0,0,0,0,0,40099462
Asia,Afghanistan,19/11/2021,3910.576,1.82,182.022,0.05,0,0,0,0,40099462
Asia,Afghanistan,20/11/2021,3911.873,1.297,182.072,0.05,0,0,0,0,40099462
Asia,Afghanistan,21/11/2021,3912.671,0.798,182.122,0.05,0,0,0,0,40099462
Asia,Afghanistan,22/11/2021,3913.045,0.374,182.122,0,0,0,0,0,40099462
Asia,Afghanistan,23/11/2021,3915.639,2.594,182.172,0.05,0,0,0,0,40099462
Asia,Afghanistan,24/11/2021,3916.063,0.424,182.197,0.025,0,0,0,0,40099462
Asia,Afghanistan,25/11/2021,3918.856,2.793,182.222,0.025,0,0,0,0,40099462
Asia,Afghanistan,26/11/2021,3919.529,0.673,182.222,0,0,0,0,0,40099462
Asia,Afghanistan,27/11/2021,3920.003,0.474,182.247,0.025,0,0,0,0,40099462
Asia,Afghanistan,28/11/2021,3920.701,0.698,182.247,0,0,0,0,0,40099462
Asia,Afghanistan,29/11/2021,3921.748,1.047,182.247,0,0,0,0,0,40099462
Asia,Afghanistan,30/11/2021,3922.472,0.723,182.247,0,0,0,0,0,40099462
Asia,Afghanistan,01/12/2021,3924.217,1.746,182.272,0.025,0,0,0,0,40099462
Asia,Afghanistan,02/12/2021,3924.916,0.698,182.297,0.025,0,0,0,0,40099462
Asia,Afghanistan,03/12/2021,3925.539,0.623,182.322,0.025,0,0,0,0,40099462
Asia,Afghanistan,04/12/2021,3926.013,0.474,182.347,0.025,0,0,0,0,40099462
Asia,Afghanistan,05/12/2021,3926.586,0.574,182.347,0,0,0,0,0,40099462
Asia,Afghanistan,06/12/2021,3927.709,1.122,182.446,0.1,0,0,0,0,40099462
Asia,Afghanistan,07/12/2021,3927.933,0.224,182.471,0.025,0,0,0,0,40099462
Asia,Afghanistan,08/12/2021,3928.781,0.848,182.521,0.05,0,0,0,0,40099462
Asia,Afghanistan,09/12/2021,3929.853,1.072,182.571,0.05,0,0,0,0,40099462
Asia,Afghanistan,10/12/2021,3930.302,0.449,182.646,0.075,0,0,0,0,40099462
Asia,Afghanistan,11/12/2021,3930.502,0.2,182.671,0.025,0,0,0,0,40099462
Asia,Afghanistan,12/12/2021,3931.05,0.549,182.746,0.075,0,0,0,0,40099462
Asia,Afghanistan,13/12/2021,3931.424,0.374,182.746,0,0,0,0,0,40099462
Asia,Afghanistan,14/12/2021,3931.724,0.299,182.771,0.025,0,0,0,0,40099462
Asia,Afghanistan,15/12/2021,3931.848,0.125,182.82,0.05,0,0,0,0,40099462
Asia,Afghanistan,16/12/2021,3933.345,1.496,182.845,0.025,0,0,0,0,40099462
Asia,Afghanistan,17/12/2021,3933.569,0.224,182.845,0,0,0,0,0,40099462
Asia,Afghanistan,18/12/2021,3933.843,0.274,182.87,0.025,0,0,0,0,40099462
Asia,Afghanistan,19/12/2021,3934.891,1.047,182.92,0.05,0,0,0,0,40099462
Asia,Afghanistan,20/12/2021,3935.14,0.249,182.92,0,0,0,0,0,40099462
Asia,Afghanistan,21/12/2021,3935.614,0.474,182.92,0,0,0,0,0,40099462
Asia,Afghanistan,22/12/2021,3936.237,0.623,183.07,0.15,0,0,0,0,40099462
Asia,Afghanistan,23/12/2021,3937.16,0.923,183.194,0.125,0,0,0,0,40099462
Asia,Afghanistan,24/12/2021,3937.384,0.224,183.244,0.05,0,0,0,0,40099462
Asia,Afghanistan,25/12/2021,3937.584,0.2,183.269,0.025,0,0,0,0,40099462
Asia,Afghanistan,26/12/2021,3938.981,1.397,183.394,0.125,0,0,0,0,40099462
Asia,Afghanistan,27/12/2021,3939.38,0.399,183.394,0,11.66,10.33,9.36,0,40099462
Asia,Afghanistan,28/12/2021,3940.153,0.773,183.419,0.025,0,0,0,0,40099462
Asia,Afghanistan,29/12/2021,3941.125,0.973,183.444,0.025,0,0,0,0,40099462
Asia,Afghanistan,30/12/2021,3941.599,0.474,183.444,0,0,0,0,0,40099462
Asia,Afghanistan,31/12/2021,3942.297,0.698,183.444,0,0,0,0,0,40099462
Asia,India,01/01/2021,7321.72,13.555,106.012,0.159,0,0,0,0,1407563842
Asia,India,02/01/2021,7334.634,12.914,106.166,0.154,0,0,0,0,1407563842
Asia,India,03/01/2021,7346.359,11.725,106.318,0.152,0,0,0,0,1407563842
Asia,India,04/01/2021,7357.992,11.634,106.461,0.143,0,0,0,0,1407563842
Asia,India,05/01/2021,7370.843,12.851,106.648,0.188,0,0,0,0,1407563842
Asia,India,06/01/2021,7385.298,14.455,106.806,0.158,0,0,0,0,1407563842
Asia,India,07/01/2021,7398.185,12.887,106.972,0.166,0,0,0,0,1407563842
Asia,India,08/01/2021,7398.185,0,106.972,0,0,0,0,0,1407563842
Asia,India,09/01/2021,7424.377,26.192,107.277,0.305,0,0,0,0,1407563842
Asia,India,10/01/2021,7435.965,11.588,107.391,0.114,0,0,0,0,1407563842
Asia,India,11/01/2021,7444.905,8.94,107.51,0.119,0,0,0,0,1407563842
Asia,India,12/01/2021,7456.249,11.344,107.653,0.144,0,0,0,0,1407563842
Asia,India,13/01/2021,7468.289,12.039,107.794,0.141,0,0,0,0,1407563842
Asia,India,14/01/2021,7479.364,11.076,107.93,0.136,0,0,0,0,1407563842
Asia,India,15/01/2021,7490.133,10.769,108.054,0.124,0,0,0,0,1407563842
Asia,India,16/01/2021,7500.892,10.759,108.183,0.129,0.01,0.01,0,0,1407563842
Asia,India,17/01/2021,7510.688,9.796,108.286,0.103,0.02,0.02,0,0,1407563842
Asia,India,18/01/2021,7517.828,7.14,108.383,0.097,0.03,0.03,0,0,1407563842
Asia,India,19/01/2021,7527.644,9.816,108.498,0.115,0.05,0.05,0,0,1407563842
Asia,India,20/01/2021,7538.474,10.83,108.605,0.107,0.06,0.06,0,0,1407563842
Asia,India,21/01/2021,7548.807,10.333,108.721,0.116,0.07,0.07,0,0,1407563842
Asia,India,22/01/2021,7558.935,10.128,108.829,0.108,0.1,0.1,0,0,1407563842
Asia,India,23/01/2021,7569.485,10.549,108.939,0.11,0.11,0.11,0,0,1407563842
Asia,India,24/01/2021,7578.865,9.38,109.032,0.093,0.11,0.11,0,0,1407563842
Asia,India,25/01/2021,7585.331,6.466,109.115,0.083,0.14,0.14,0,0,1407563842
Asia,India,26/01/2021,7594.346,9.015,109.213,0.097,0.14,0.14,0,0,1407563842
Asia,India,27/01/2021,7602.634,8.288,109.3,0.087,0.17,0.17,0,0,1407563842
Asia,India,28/01/2021,7616.03,13.395,109.416,0.116,0.21,0.21,0,0,1407563842
Asia,India,29/01/2021,7625.324,9.294,109.513,0.097,0.25,0.25,0,0,1407563842
Asia,India,30/01/2021,7634.591,9.267,109.604,0.09,0.27,0.27,0,0,1407563842
Asia,India,31/01/2021,7642.716,8.125,109.687,0.084,0.27,0.27,0,0,1407563842
Asia,India,01/02/2021,7648.85,6.135,109.754,0.067,0.28,0.28,0,0,1407563842
Asia,India,02/02/2021,7656.693,7.843,109.832,0.078,0.29,0.29,0,0,1407563842
Asia,India,03/02/2021,7665.857,9.164,109.908,0.076,0.32,0.32,0,0,1407563842
Asia,India,04/02/2021,7674.672,8.815,109.994,0.085,0.35,0.35,0,0,1407563842
Asia,India,05/02/2021,7682.994,8.321,110.061,0.067,0.38,0.38,0,0,1407563842
Asia,India,06/02/2021,7691.561,8.567,110.116,0.055,0.41,0.41,0,0,1407563842
Asia,India,07/02/2021,7699.966,8.405,110.176,0.06,0.41,0.41,0,0,1407563842
Asia,India,08/02/2021,7706.438,6.472,110.232,0.055,0.44,0.44,0,0,1407563842
Asia,India,09/02/2021,7714.301,7.863,110.298,0.067,0.47,0.47,0,0,1407563842
Asia,India,10/02/2021,7723.482,9.181,110.375,0.077,0.5,0.5,0,0,1407563842
Asia,India,11/02/2021,7730.096,6.614,110.437,0.062,0.53,0.53,0,0,1407563842
Asia,India,12/02/2021,7738.723,8.627,110.51,0.073,0.57,0.57,0,0,1407563842
Asia,India,13/02/2021,7747.386,8.663,110.575,0.065,0.57,0.57,0,0,1407563842
Asia,India,14/02/2021,7755.662,8.276,110.639,0.064,,,,0,1407563842
Asia,India,15/02/2021,7762.142,6.48,110.697,0.058,0.61,0.6,0.01,0,1407563842
Asia,India,16/02/2021,7770.39,8.248,110.768,0.071,0.63,0.61,0.02,0,1407563842
Asia,India,17/02/2021,7779.541,9.151,110.84,0.072,0.65,0.63,0.02,0,1407563842
Asia,India,18/02/2021,7788.914,9.373,110.909,0.069,0.7,0.67,0.03,0,1407563842
Asia,India,19/02/2021,7798.855,9.941,110.98,0.072,0.74,0.69,0.05,0,1407563842
Asia,India,20/02/2021,7808.989,10.134,111.044,0.064,0.77,0.71,0.06,0,1407563842
Asia,India,21/02/2021,7819.077,10.088,111.103,0.059,0.79,0.72,0.07,0,1407563842
Asia,India,22/02/2021,7826.596,7.519,111.159,0.055,0.81,0.73,0.08,0,1407563842
Asia,India,23/02/2021,7836.359,9.763,111.233,0.074,0.85,0.75,0.09,0,1407563842
Asia,India,24/02/2021,7848.251,11.891,111.331,0.098,0.88,0.77,0.11,0,1407563842
Asia,India,25/02/2021,7860.028,11.777,111.416,0.085,0.93,0.8,0.13,0,1407563842
Asia,India,26/02/2021,7871.742,11.714,111.496,0.08,0.98,0.82,0.16,0,1407563842
Asia,India,27/02/2021,7883.643,11.901,111.576,0.08,1.01,0.84,0.17,0,1407563842
Asia,India,28/02/2021,7894.662,11.019,111.652,0.075,1.02,0.84,0.17,0,1407563842
Asia,India,01/03/2021,7903.391,8.729,111.716,0.065,1.06,0.87,0.18,0,1407563842
Asia,India,02/03/2021,7914.04,10.649,111.786,0.07,1.11,0.92,0.19,0,1407563842
Asia,India,03/03/2021,7926.406,12.367,111.849,0.063,1.18,0.98,0.2,0,1407563842
Asia,India,04/03/2021,7938.369,11.963,111.93,0.08,1.28,1.05,0.23,0,1407563842
Asia,India,05/03/2021,7951.359,12.99,112.006,0.077,1.39,1.14,0.25,0,1407563842
Asia,India,06/03/2021,7964.682,13.324,112.077,0.071,1.49,1.22,0.27,0,1407563842
Asia,India,07/03/2021,7977.896,13.214,112.146,0.069,1.49,1.22,0.27,0,1407563842
Asia,India,08/03/2021,7988.828,10.932,112.201,0.055,1.63,1.35,0.29,0,1407563842
Asia,India,09/03/2021,8001.56,12.732,112.295,0.094,1.73,1.42,0.31,0,1407563842
Asia,India,10/03/2021,8017.797,16.237,112.385,0.09,1.82,1.49,0.33,0,1407563842
Asia,India,11/03/2021,8034.34,16.543,112.468,0.083,1.86,1.52,0.34,0,1407563842
Asia,India,12/03/2021,8052.017,17.677,112.568,0.099,2,1.64,0.37,0,1407563842
Asia,India,13/03/2021,8070.006,17.989,112.682,0.114,2.11,1.73,0.39,0,1407563842
Asia,India,14/03/2021,8088.684,18.678,112.766,0.084,2.12,1.74,0.39,0,1407563842
Asia,India,15/03/2021,8106.084,17.4,112.859,0.093,2.34,1.92,0.42,0,1407563842
Asia,India,16/03/2021,8126.618,20.534,112.992,0.134,2.49,2.05,0.44,0,1407563842
Asia,India,17/03/2021,8152.103,25.484,113.115,0.122,2.64,2.17,0.46,0,1407563842
Asia,India,18/03/2021,8180.326,28.223,113.224,0.109,2.79,2.3,0.49,0,1407563842
Asia,India,19/03/2021,8209.421,29.095,113.358,0.134,2.99,2.48,0.51,0,1407563842
Asia,India,20/03/2021,8240.571,31.15,113.498,0.14,3.17,2.64,0.53,0,1407563842
Asia,India,21/03/2021,8273.927,33.356,113.648,0.151,3.2,2.67,0.53,0,1407563842
Asia,India,22/03/2021,8302.853,28.926,113.79,0.141,3.45,2.89,0.56,0,1407563842
Asia,India,23/03/2021,8336.43,33.577,113.985,0.195,3.61,3.04,0.58,0,1407563842
Asia,India,24/03/2021,8374.422,37.992,114.163,0.178,3.78,3.19,0.59,0,1407563842
Asia,India,25/03/2021,8416.423,42,114.346,0.183,3.94,3.34,0.6,0,1407563842
Asia,India,26/03/2021,8460.654,44.231,114.553,0.207,4.13,3.51,0.62,0,1407563842
Asia,India,27/03/2021,8505.209,44.555,114.774,0.222,4.28,3.65,0.63,0,1407563842
Asia,India,28/03/2021,8553.533,48.325,114.981,0.207,4.3,3.67,0.63,0,1407563842
Asia,India,29/03/2021,8593.468,39.935,115.173,0.193,4.34,3.71,0.63,0,1407563842
Asia,India,30/03/2021,8631.463,37.995,115.425,0.251,4.48,3.84,0.64,0,1407563842
Asia,India,31/03/2021,8682.849,51.387,115.751,0.326,4.63,3.96,0.66,0,1407563842
Asia,India,01/04/2021,8740.727,57.877,116.084,0.333,4.89,4.2,0.68,0,1407563842
Asia,India,02/04/2021,8804.048,63.321,116.592,0.507,5.19,4.48,0.71,0,1407563842
Asia,India,03/04/2021,8870.297,66.249,116.956,0.364,5.4,4.67,0.73,0,1407563842
Asia,India,04/04/2021,8943.869,73.573,117.296,0.34,5.62,4.88,0.74,0,1407563842
Asia,India,05/04/2021,9012.77,68.901,117.612,0.317,5.9,5.13,0.77,0,1407563842
Asia,India,06/04/2021,9094.994,82.224,118.06,0.448,6.19,5.39,0.79,0,1407563842
Asia,India,07/04/2021,9185.071,90.077,118.547,0.487,6.41,5.6,0.81,0,1407563842
Asia,India,08/04/2021,9278.827,93.756,119.101,0.554,6.7,5.86,0.84,0,1407563842
Asia,India,09/04/2021,9382.115,103.288,119.665,0.564,6.97,6.09,0.87,0,1407563842
Asia,India,10/04/2021,9490.728,108.612,120.261,0.596,7.22,6.31,0.9,0,1407563842
Asia,India,11/04/2021,9610.731,120.003,120.903,0.642,7.43,6.51,0.92,0,1407563842
Asia,India,12/04/2021,9725.636,114.905,121.528,0.624,7.71,6.75,0.96,0,1407563842
Asia,India,13/04/2021,9856.622,130.987,122.257,0.73,7.9,6.91,0.99,0,1407563842
Asia,India,14/04/2021,9999.237,142.614,122.995,0.737,8.13,7.12,1.02,0,1407563842
Asia,India,15/04/2021,10153.655,154.418,123.837,0.842,8.33,7.27,1.06,0,1407563842
Asia,India,16/04/2021,10320.391,166.736,124.789,0.953,8.52,7.42,1.1,0,1407563842
Asia,India,17/04/2021,10506.098,185.707,125.856,1.066,8.71,7.56,1.15,0,1407563842
Asia,India,18/04/2021,10700.619,194.522,127.006,1.15,8.8,7.63,1.17,0,1407563842
Asia,India,19/04/2021,10884.744,184.125,128.257,1.251,9.03,7.79,1.24,0,1407563842
Asia,India,20/04/2021,11094.438,209.694,129.694,1.437,,,,0,1407563842
Asia,India,21/04/2021,11317.976,223.538,131.189,1.495,9.21,7.93,1.28,0,1407563842
Asia,India,22/04/2021,11554.499,236.523,132.797,1.608,9.43,8.07,1.36,0,1407563842
Asia,India,23/04/2021,11800.872,246.373,134.661,1.864,,,,0,1407563842
Asia,India,24/04/2021,12049.309,248.437,136.627,1.966,,,,0,1407563842
Asia,India,25/04/2021,12300.091,250.782,138.625,1.998,9.89,8.37,1.52,0,1407563842
Asia,India,26/04/2021,12529.582,229.491,140.593,1.969,10.13,8.52,1.61,0,1407563842
Asia,India,27/04/2021,12786.001,256.42,142.933,2.34,10.29,8.62,1.68,0,1407563842
Asia,India,28/04/2021,13055.48,269.478,145.522,2.59,10.45,8.71,1.74,0,1407563842
Asia,India,29/04/2021,13330.107,274.627,148.007,2.485,10.6,8.8,1.81,0,1407563842
Asia,India,30/04/2021,13615.701,285.595,150.51,2.503,10.8,8.91,1.89,0,1407563842
Asia,India,01/05/2021,13894.543,278.842,153.131,2.621,10.91,8.98,1.94,0,1407563842
Asia,India,02/05/2021,14156.031,261.487,155.559,2.428,10.96,9,1.95,0,1407563842
Asia,India,03/05/2021,14409.885,253.854,158.009,2.45,11.09,9.07,2.02,0,1407563842
Asia,India,04/05/2021,14681.38,271.495,160.695,2.685,11.21,9.14,2.07,0,1407563842
Asia,India,05/05/2021,14974.39,293.011,163.522,2.828,11.36,9.22,2.15,0,1407563842
Asia,India,06/05/2021,15268.649,294.259,166.304,2.781,11.55,9.31,2.24,0,1407563842
Asia,India,07/05/2021,15553.594,284.945,169.278,2.975,11.74,9.4,2.34,0,1407563842
Asia,India,08/05/2021,15840.192,286.598,172.175,2.896,11.9,9.47,2.42,0,1407563842
Asia,India,09/05/2021,16100.566,260.375,174.852,2.678,11.96,9.51,2.45,0,1407563842
Asia,India,10/05/2021,16334.973,234.406,177.606,2.754,12.16,9.6,2.55,0,1407563842
Asia,India,11/05/2021,16582.508,247.535,180.594,2.987,12.35,9.7,2.65,0,1407563842
Asia,India,12/05/2021,16840.206,257.698,183.521,2.927,12.51,9.79,2.72,0,1407563842
Asia,India,13/05/2021,17083.992,243.786,186.362,2.842,12.67,9.88,2.79,0,1407563842
Asia,India,14/05/2021,17315.667,231.675,189.126,2.764,12.76,9.94,2.83,0,1407563842
Asia,India,15/05/2021,17536.737,221.07,192.023,2.896,12.9,10.03,2.87,0,1407563842
Asia,India,16/05/2021,17736.647,199.91,194.94,2.917,12.95,10.07,2.88,0,1407563842
Asia,India,17/05/2021,17923.873,187.226,198.015,3.076,13.06,10.17,2.89,0,1407563842
Asia,India,18/05/2021,18113.8,189.927,201.233,3.218,13.16,10.25,2.91,0,1407563842
Asia,India,19/05/2021,18309.962,196.162,203.985,2.752,13.24,10.33,2.92,0,1407563842
Asia,India,20/05/2021,18494.359,184.397,206.975,2.99,13.35,10.42,2.93,0,1407563842
Asia,India,21/05/2021,18677.156,182.797,209.955,2.98,,,,0,1407563842
Asia,India,22/05/2021,18848.262,171.106,212.613,2.658,13.56,10.6,2.96,0,1407563842
Asia,India,23/05/2021,19006.205,157.943,215.777,3.164,13.62,10.66,2.96,0,1407563842
Asia,India,24/05/2021,19145.756,139.551,218.271,2.494,13.79,10.82,2.97,0,1407563842
Asia,India,25/05/2021,19294.183,148.427,221.225,2.953,13.89,10.91,2.98,0,1407563842
Asia,India,26/05/2021,19444.3,150.116,223.958,2.733,14.1,11.1,3,0,1407563842
Asia,India,27/05/2021,19576.701,132.402,226.558,2.6,14.29,11.28,3.01,0,1407563842
Asia,India,28/05/2021,19700.17,123.469,229.128,2.57,14.43,11.41,3.02,0,1407563842
Asia,India,29/05/2021,19817.787,117.617,231.586,2.458,14.71,11.66,3.05,0,1407563842
Asia,India,30/05/2021,19926.296,108.509,233.808,2.222,14.82,11.76,3.06,0,1407563842
Asia,India,31/05/2021,20016.885,90.589,235.794,1.986,14.95,11.88,3.07,0,1407563842
Asia,India,01/06/2021,20111.224,94.339,238.072,2.278,15.14,12.05,3.09,0,1407563842
Asia,India,02/06/2021,20206.534,95.309,240.123,2.051,15.32,12.21,3.11,0,1407563842
Asia,India,03/06/2021,20300.571,94.038,242.051,1.927,15.51,12.38,3.13,0,1407563842
Asia,India,04/06/2021,20386.201,85.63,244.452,2.401,15.89,12.73,3.16,0,1407563842
Asia,India,05/06/2021,20467.519,81.318,246.354,1.902,16.03,12.86,3.17,0,1407563842
Asia,India,06/06/2021,20539.015,71.497,248.078,1.724,16.2,13.02,3.18,0,1407563842
Asia,India,07/06/2021,20600.467,61.452,249.587,1.508,16.38,13.18,3.2,0,1407563842
Asia,India,08/06/2021,20666.252,65.785,251.163,1.576,16.6,13.38,3.22,0,1407563842
Asia,India,09/06/2021,20732.652,66.401,252.71,1.547,16.83,13.59,3.24,0,1407563842
Asia,India,10/06/2021,20798.22,65.568,257.949,0,17.07,13.81,3.26,0,1407563842
Asia,India,11/06/2021,20858.134,59.913,260.792,2.843,17.31,14.03,3.29,0,1407563842
Asia,India,12/06/2021,20915.562,57.428,263.138,2.347,17.49,14.18,3.31,0,1407563842
Asia,India,13/06/2021,20965.593,50.03,265.924,2.786,17.72,14.39,3.33,0,1407563842
Asia,India,14/06/2021,21008.554,42.961,267.861,1.937,17.96,14.6,3.35,0,1407563842
Asia,India,15/06/2021,21052.761,44.207,269.667,1.806,18.14,14.77,3.37,0,1407563842
Asia,India,16/06/2021,21100.509,47.748,271.322,1.655,18.35,14.95,3.4,0,1407563842
Asia,India,17/06/2021,21144.897,44.389,272.449,1.127,18.68,15.24,3.44,0,1407563842
Asia,India,18/06/2021,21188.059,43.162,273.62,1.17,18.92,15.46,3.47,0,1407563842
Asia,India,19/06/2021,21229.426,41.367,274.736,1.116,19.25,15.74,3.51,0,1407563842
Asia,India,20/06/2021,21267.398,37.973,275.749,1.014,19.49,15.95,3.53,0,1407563842
Asia,India,21/06/2021,21297.692,30.293,276.579,0.829,20.13,16.54,3.59,0,1407563842
Asia,India,22/06/2021,21333.817,36.125,277.543,0.965,20.59,16.95,3.64,0,1407563842
Asia,India,23/06/2021,21372.23,38.413,278.482,0.939,20.84,17.17,3.67,0,1407563842
Asia,India,24/06/2021,21408.937,36.707,279.426,0.944,21.32,17.59,3.72,0,1407563842
Asia,India,25/06/2021,21443.534,34.597,280.267,0.84,21.79,18,3.79,0,1407563842
Asia,India,26/06/2021,21479.085,35.551,281.16,0.894,22.37,18.49,3.88,0,1407563842
Asia,India,27/06/2021,21511.87,32.786,281.856,0.696,22.59,18.68,3.92,0,1407563842
Asia,India,28/06/2021,21538.559,26.689,282.5,0.644,22.84,18.87,3.97,0,1407563842
Asia,India,29/06/2021,21571.205,32.646,283.081,0.58,23.26,19.19,4.07,0,1407563842
Asia,India,30/06/2021,21605.865,34.66,283.795,0.714,23.38,19.28,4.1,0,1407563842
Asia,India,01/07/2021,21638.984,33.119,284.401,0.606,23.78,19.59,4.2,0,1407563842
Asia,India,02/07/2021,21670.322,31.339,284.925,0.524,23.85,19.63,4.22,0,1407563842
Asia,India,03/07/2021,21700.922,30.6,285.603,0.678,24.46,20.05,4.41,0,1407563842
Asia,India,04/07/2021,21729.195,28.273,286.117,0.514,24.68,20.21,4.47,0,1407563842
Asia,India,05/07/2021,21753.85,24.655,286.51,0.393,24.95,20.37,4.58,0,1407563842
Asia,India,06/07/2021,21784.92,31.07,287.171,0.661,25.17,20.52,4.66,0,1407563842
Asia,India,07/07/2021,21817.523,32.604,287.751,0.58,25.44,20.69,4.75,0,1407563842
Asia,India,08/07/2021,21848.352,30.828,288.398,0.647,26.21,21.22,5,0,1407563842
Asia,India,09/07/2021,21878.735,30.383,289.255,0.857,,,,0,1407563842
Asia,India,10/07/2021,21908.223,29.488,289.891,0.636,26.72,21.54,5.18,0,1407563842
Asia,India,11/07/2021,21934.619,26.396,290.405,0.514,26.81,21.6,5.21,0,1407563842
Asia,India,12/07/2021,21957.997,23.378,291.84,1.435,27.1,21.78,5.32,0,1407563842
Asia,India,13/07/2021,21985.608,27.612,292.282,0.442,27.54,22.12,5.42,0,1407563842
Asia,India,14/07/2021,22015.257,29.649,292.696,0.414,27.8,22.27,5.53,0,1407563842
Asia,India,15/07/2021,22042.928,27.671,293.082,0.385,28.09,22.46,5.63,0,1407563842
Asia,India,16/07/2021,22069.982,27.053,293.479,0.398,28.4,22.64,5.76,0,1407563842
Asia,India,17/07/2021,22099.221,29.24,293.847,0.368,28.77,22.87,5.9,0,1407563842
Asia,India,18/07/2021,22126.335,27.114,294.202,0.355,,,,0,1407563842
Asia,India,19/07/2021,22147.714,21.379,294.468,0.266,29.26,23.19,6.07,0,1407563842
Asia,India,20/07/2021,22177.564,29.849,297.308,2.84,29.52,23.35,6.16,0,1407563842
Asia,India,21/07/2021,22206.964,29.4,297.668,0.36,29.69,23.46,6.22,0,1407563842
Asia,India,22/07/2021,22232.073,25.109,298.011,0.343,30.08,23.73,6.36,0,1407563842
Asia,India,23/07/2021,22259.849,27.776,298.399,0.388,30.4,23.93,6.47,0,1407563842
Asia,India,24/07/2021,22288.084,28.235,298.779,0.38,30.77,24.18,6.59,0,1407563842
Asia,India,25/07/2021,22316.048,27.964,299.075,0.296,30.92,24.28,6.64,0,1407563842
Asia,India,26/07/2021,22337.14,21.092,299.37,0.295,31.4,24.62,6.78,0,1407563842
Asia,India,27/07/2021,22368.154,31.014,299.824,0.455,31.7,24.82,6.88,0,1407563842
Asia,India,28/07/2021,22399.065,30.911,300.279,0.455,32.02,25.05,6.97,0,1407563842
Asia,India,29/07/2021,22430.488,31.423,300.673,0.394,32.4,25.3,7.1,0,1407563842
Asia,India,30/07/2021,22460.078,29.589,301.095,0.421,32.79,25.56,7.23,0,1407563842
Asia,India,31/07/2021,22489.796,29.719,301.479,0.384,0,0,0,0,1407563842
Asia,India,01/08/2021,22518.309,28.513,301.779,0.3,33.55,26.14,7.4,0,1407563842
Asia,India,02/08/2021,22540.013,21.703,302.079,0.3,0,0,0,0,1407563842
Asia,India,03/08/2021,22570.296,30.283,302.478,0.399,34.48,26.86,7.62,0,1407563842
Asia,India,04/08/2021,22600.832,30.536,302.857,0.379,34.77,27.08,7.69,0,1407563842
Asia,India,05/08/2021,22632.549,31.717,303.186,0.33,35.19,27.4,7.79,0,1407563842
Asia,India,06/08/2021,22659.992,27.443,303.625,0.438,35.59,27.71,7.88,0,1407563842
Asia,India,07/08/2021,22687.749,27.757,303.973,0.349,36.01,28.02,7.99,0,1407563842
Asia,India,08/08/2021,22712.969,25.22,304.291,0.318,36.14,28.11,8.03,0,1407563842
Asia,India,09/08/2021,22733.007,20.037,304.556,0.265,36.55,28.43,8.12,0,1407563842
Asia,India,10/08/2021,22760.254,27.248,304.909,0.353,36.88,28.67,8.2,0,1407563842
Asia,India,11/08/2021,22789.521,29.267,305.257,0.348,37.2,28.91,8.29,0,1407563842
Asia,India,12/08/2021,22818.024,28.503,305.673,0.416,0,0,0,0,1407563842
